arm	trace	repeat	concurrency	region_start	region_frames	region_stride	mix_target	mix_achieved	hit_resident	miss_resident	asks	wall_ns	throughput_fps	p50_ns	p90_ns	p99_ns	max_ns	hop_count	hop_events	hop_p50_ns	hop_p99_ns	gap_p99_ns	gap_max_ns	cpu_ns	cpu_per_ask_ns	threads_max	read_chunk	uring_depth	runtime
uring_whole	forward	3	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	66627942	4802.8	1554829	2101126	4039998	4243874	320	320	1211868	3040301	0	0	90343368	282323	5	65536	2	multi
pread_blocking_pooled	forward	3	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	61860700	5172.9	1463139	1998790	2446290	2589733	320	320	1261432	2195995	0	0	93440122	292000	18	65536	2	multi
pread_nowait_chunked	forward	4	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	219433592	1458.3	5510028	6491861	7806458	8653958	320	944	4860755	7008931	0	0	157811496	493160	16	65536	2	multi
pread_nowait_escalate	forward	4	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	70503611	4538.8	1704761	2014366	2607501	2909756	320	320	1503403	2202410	0	0	100166505	313020	15	65536	2	multi
pread_nowait	forward	4	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	64545830	4957.7	1627833	2017070	2494276	2992781	320	320	1327116	2136810	0	0	97679066	305247	15	65536	2	multi
uring_whole	forward	4	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	72635313	4405.6	1700121	2285147	5729251	5948538	320	320	1455208	5493260	0	0	93574820	292421	5	65536	2	multi
pread_blocking_pooled	forward	4	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	64643611	4950.2	1621315	1975027	2810184	3937152	320	320	1506341	2685277	0	0	78889196	246528	16	65536	2	multi
pread_nowait_chunked	forward	5	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	240631874	1329.8	5424085	6815560	25733791	25796796	320	943	4879152	25011553	0	0	151459073	473309	15	65536	2	multi
pread_nowait_escalate	forward	5	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	70465195	4541.2	1685879	1958273	3156008	3562803	320	320	1546161	3050187	0	0	93288197	291525	16	65536	2	multi
pread_nowait	forward	5	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	59376419	5389.3	1475445	1889758	2705510	2957893	320	320	1224756	2076138	0	0	87381873	273068	15	65536	2	multi
uring_whole	forward	5	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	59087451	5415.7	1354793	1957211	2502981	3419699	319	319	1093978	2176412	0	0	89864400	280826	5	65536	2	multi
pread_blocking_pooled	forward	5	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	61651916	5190.4	1396344	2012467	2549757	3007579	320	320	1238602	2433957	0	0	106866206	333956	17	65536	2	multi
